"InsuranProviderID","Insurance Provider"
"73217695","UnitedHealthcare"
"73219169","Blue Cross"
"73220643","Medicare"
"73222117","UnitedHealthcare"
"73223591","UnitedHealthcare"
"73225065","Blue Cross"
"73226539","Medicare"
"73228013","Blue Cross"
"73229487","Blue Cross"
"73230961","Medicare"
"73232435","Cigna"
"73233909","Blue Cross"
"73235383","Aetna"
"73236857","Cigna"
"73238331","Aetna"
"73239805","Blue Cross"
"73241279","UnitedHealthcare"
"73242753","UnitedHealthcare"
"73244227","Cigna"
"73245701","Aetna"
"73247175","Aetna"
"73248649","UnitedHealthcare"
"73250123","Aetna"
"73251597","Blue Cross"
"73253071","Blue Cross"
"73254545","Blue Cross"
"73256019","Aetna"
"73257493","Cigna"
"73258967","Cigna"
"73260441","Aetna"
"73261915","Blue Cross"
"73263389","Medicare"
"73264863","Medicare"
"73266337","Cigna"
"73267811","Aetna"
"73269285","Cigna"
"73270759","Medicare"
"73272233","Medicare"
"73273707","UnitedHealthcare"
"73275181","UnitedHealthcare"
"73276655","Medicare"
"73278129","Blue Cross"
"73279603","UnitedHealthcare"
"73281077","Cigna"
"73282551","Cigna"
"73284025","Blue Cross"
"73285499","Aetna"
"73286973","Cigna"
"73288447","Blue Cross"
"73289921","Cigna"
"73291395","Cigna"
"73292869","UnitedHealthcare"
"73294343","Cigna"
"73295817","Medicare"
"73297291","Cigna"
"73298765","Medicare"
"73300239","Cigna"
"73301713","Cigna"
"73303187","UnitedHealthcare"
"73304661","UnitedHealthcare"
"73306135","Blue Cross"
"73307609","UnitedHealthcare"
"73309083","UnitedHealthcare"
"73310557","UnitedHealthcare"
"73312031","Aetna"
"73313505","Aetna"
"73314979","Cigna"
"73316453","UnitedHealthcare"
"73317927","Medicare"
"73319401","Aetna"
"73320875","Blue Cross"
"73322349","Blue Cross"
"73323823","UnitedHealthcare"
"73325297","Medicare"
"73326771","Medicare"
"73328245","UnitedHealthcare"
"73329719","Blue Cross"
"73331193","Cigna"
"73332667","Cigna"
"73334141","Medicare"
"73335615","Medicare"
"73337089","Cigna"
"73338563","Medicare"
"73340037","Medicare"
"73341511","Medicare"
"73342985","Cigna"
"73344459","Medicare"
"73345933","Medicare"
"73347407","UnitedHealthcare"
"73348881","Aetna"
"73350355","Aetna"
"73351829","Blue Cross"
"73353303","Cigna"
"73354777","UnitedHealthcare"
"73356251","Cigna"
"73357725","Blue Cross"
"73359199","Aetna"
"73360673","UnitedHealthcare"
"73362147","Medicare"
"73363621","UnitedHealthcare"
"73365095","UnitedHealthcare"
"73366569","Aetna"
"73368043","Cigna"
"73369517","Blue Cross"
"73370991","Aetna"
"73372465","Cigna"
"73373939","UnitedHealthcare"
"73375413","Aetna"
"73376887","Medicare"
"73378361","Blue Cross"
"73379835","Aetna"
"73381309","Cigna"
"73382783","UnitedHealthcare"
"73384257","Blue Cross"
"73385731","Medicare"
"73387205","UnitedHealthcare"
"73388679","UnitedHealthcare"
"73390153","Blue Cross"
"73391627","Blue Cross"
"73393101","Blue Cross"
"73394575","UnitedHealthcare"
"73396049","UnitedHealthcare"
"73397523","Medicare"
"73398997","UnitedHealthcare"
"73400471","Blue Cross"
"73401945","Blue Cross"
"73403419","UnitedHealthcare"
"73404893","Medicare"
"73406367","Aetna"
"73407841","UnitedHealthcare"
"73409315","UnitedHealthcare"
"73410789","Aetna"
"73412263","Cigna"
"73413737","Blue Cross"
"73415211","Aetna"
"73416685","Medicare"
"73418159","UnitedHealthcare"
"73419633","Blue Cross"
"73421107","UnitedHealthcare"
"73422581","UnitedHealthcare"
"73424055","Medicare"
"73425529","Cigna"
"73427003","Cigna"
"73428477","Blue Cross"
"73429951","Blue Cross"
"73431425","UnitedHealthcare"
"73432899","Aetna"
"73434373","Medicare"
"73435847","Cigna"
"73437321","Cigna"
"73438795","Cigna"
"73440269","Medicare"
"73441743","Blue Cross"
"73443217","UnitedHealthcare"
"73444691","UnitedHealthcare"
"73446165","Medicare"
"73447639","Medicare"
"73449113","Medicare"
"73450587","Medicare"
"73452061","Medicare"
"73453535","UnitedHealthcare"
"73455009","Blue Cross"
"73456483","Cigna"
"73457957","UnitedHealthcare"
"73459431","Medicare"
"73460905","Medicare"
"73462379","Medicare"
"73463853","UnitedHealthcare"
"73465327","Cigna"
"73466801","Medicare"
"73468275","Aetna"
"73469749","Medicare"
"73471223","Blue Cross"
"73472697","Aetna"
"73474171","Blue Cross"
"73475645","Aetna"
"73477119","UnitedHealthcare"
"73478593","UnitedHealthcare"
"73480067","Blue Cross"
"73481541","Blue Cross"
"73483015","Medicare"
"73484489","Cigna"
"73485963","Medicare"
"73487437","Medicare"
"73488911","Medicare"
"73490385","UnitedHealthcare"
"73491859","Cigna"
"73493333","Blue Cross"
"73494807","UnitedHealthcare"
"73496281","Blue Cross"
"73497755","Cigna"
"73499229","UnitedHealthcare"
"73500703","Medicare"
"73502177","Blue Cross"
"73503651","Blue Cross"
"73505125","Blue Cross"
"73506599","Medicare"
"73508073","Medicare"
"73509547","Blue Cross"
"73511021","Blue Cross"
"73512495","Medicare"
"73513969","Medicare"
"73515443","Aetna"
"73516917","UnitedHealthcare"
"73518391","UnitedHealthcare"
"73519865","Cigna"
"73521339","UnitedHealthcare"
"73522813","Cigna"
"73524287","Blue Cross"
"73525761","Cigna"
"73527235","UnitedHealthcare"
"73528709","Medicare"
"73530183","Medicare"
"73531657","Medicare"
"73533131","Medicare"
"73534605","UnitedHealthcare"
"73536079","Aetna"
"73537553","Cigna"
"73539027","Aetna"
"73540501","Aetna"
"73541975","Medicare"
"73543449","Cigna"
"73544923","Cigna"
"73546397","Blue Cross"
"73547871","Cigna"
"73549345","Blue Cross"
"73550819","UnitedHealthcare"
"73552293","UnitedHealthcare"
"73553767","Blue Cross"
"73555241","UnitedHealthcare"
"73556715","Cigna"
"73558189","Cigna"
"73559663","Aetna"
"73561137","Cigna"
"73562611","Blue Cross"
"73564085","Blue Cross"
"73565559","UnitedHealthcare"
"73567033","UnitedHealthcare"
"73568507","Blue Cross"
"73569981","Medicare"
"73571455","Cigna"
"73572929","Medicare"
"73574403","Blue Cross"
"73575877","Cigna"
"73577351","Aetna"
"73578825","Blue Cross"
"73580299","Blue Cross"
"73581773","Cigna"
"73583247","Medicare"
"73584721","Cigna"
"73586195","Aetna"
"73587669","UnitedHealthcare"
"73589143","Cigna"
"73590617","Medicare"
"73592091","Medicare"
"73593565","Medicare"
"73595039","Blue Cross"
"73596513","Cigna"
"73597987","UnitedHealthcare"
"73599461","Medicare"
"73600935","Cigna"
"73602409","UnitedHealthcare"
"73603883","Blue Cross"
"73605357","Cigna"
"73606831","UnitedHealthcare"
"73608305","Aetna"
"73609779","Medicare"
"73611253","Aetna"
"73612727","Blue Cross"
"73614201","Cigna"
"73615675","Medicare"
"73617149","Cigna"
"73618623","Medicare"
"73620097","Medicare"
"73621571","Cigna"
"73623045","Aetna"
"73624519","Cigna"
"73625993","UnitedHealthcare"
"73627467","UnitedHealthcare"
"73628941","UnitedHealthcare"
"73630415","Cigna"
"73631889","Aetna"
"73633363","UnitedHealthcare"
"73634837","Aetna"
"73636311","UnitedHealthcare"
"73637785","UnitedHealthcare"
"73639259","Blue Cross"
"73640733","Medicare"
"73642207","Aetna"
"73643681","Blue Cross"
"73645155","Medicare"
"73646629","Blue Cross"
"73648103","Cigna"
"73649577","Cigna"
"73651051","Blue Cross"
"73652525","Medicare"
"73653999","Aetna"
"73655473","Aetna"
"73656947","UnitedHealthcare"
"73658421","Aetna"
"73659895","Aetna"
"73661369","Blue Cross"
"73662843","Medicare"
"73664317","Aetna"
"73665791","UnitedHealthcare"
"73667265","Cigna"
"73668739","Aetna"
"73670213","UnitedHealthcare"
"73671687","UnitedHealthcare"
"73673161","Medicare"
"73674635","Cigna"
"73676109","Blue Cross"
"73677583","Aetna"
"73679057","Cigna"
"73680531","Medicare"
"73682005","Blue Cross"
"73683479","Medicare"
"73684953","UnitedHealthcare"
"73686427","Medicare"
"73687901","Aetna"
"73689375","UnitedHealthcare"
"73690849","Medicare"
"73692323","UnitedHealthcare"
"73693797","UnitedHealthcare"
"73695271","Blue Cross"
"73696745","Cigna"
"73698219","Aetna"
"73699693","UnitedHealthcare"
"73701167","Medicare"
"73702641","Medicare"
"73704115","Cigna"
"73705589","Medicare"
"73707063","Cigna"
"73708537","Blue Cross"
"73710011","Blue Cross"
"73711485","Blue Cross"
"73712959","Medicare"
"73714433","Cigna"
"73715907","Cigna"
"73717381","UnitedHealthcare"
"73718855","Blue Cross"
"73720329","Medicare"
"73721803","Aetna"
"73723277","Medicare"
"73724751","UnitedHealthcare"
"73726225","Blue Cross"
"73727699","Medicare"
"73729173","UnitedHealthcare"
"73730647","Cigna"
"73732121","Cigna"
"73733595","Blue Cross"
"73735069","Cigna"
"73736543","Medicare"
"73738017","Cigna"
"73739491","UnitedHealthcare"
"73740965","Aetna"
"73742439","Medicare"
"73743913","Cigna"
"73745387","Aetna"
"73746861","Medicare"
"73748335","Cigna"
"73749809","UnitedHealthcare"
"73751283","Medicare"
"73752757","Blue Cross"
"73754231","UnitedHealthcare"
"73755705","Aetna"
"73757179","Blue Cross"
"73758653","Aetna"
"73760127","Aetna"
"73761601","UnitedHealthcare"
"73763075","Blue Cross"
"73764549","Aetna"
"73766023","Aetna"
"73767497","UnitedHealthcare"
"73768971","Blue Cross"
"73770445","Aetna"
"73771919","Medicare"
"73773393","Medicare"
"73774867","UnitedHealthcare"
"73776341","Medicare"
"73777815","Cigna"
"73779289","Blue Cross"
"73780763","Blue Cross"
"73782237","Medicare"
"73783711","Medicare"
"73785185","Blue Cross"
"73786659","UnitedHealthcare"
"73788133","Medicare"
"73789607","Cigna"
"73791081","UnitedHealthcare"
"73792555","UnitedHealthcare"
"73794029","Medicare"
"73795503","Blue Cross"
"73796977","Cigna"
"73798451","Medicare"
"73799925","Cigna"
"73801399","Aetna"
"73802873","Medicare"
"73804347","Cigna"
"73805821","Medicare"
"73807295","Medicare"
"73808769","Medicare"
"73810243","Blue Cross"
"73811717","Blue Cross"
"73813191","Cigna"
"73814665","Medicare"
"73816139","Blue Cross"
"73817613","Medicare"
"73819087","UnitedHealthcare"
"73820561","UnitedHealthcare"
"73822035","Cigna"
"73823509","UnitedHealthcare"
"73824983","Aetna"
"73826457","Aetna"
"73827931","Aetna"
"73829405","Medicare"
"73830879","Medicare"
"73832353","Blue Cross"
"73833827","Blue Cross"
"73835301","Medicare"
"73836775","Aetna"
"73838249","Medicare"
"73839723","Medicare"
"73841197","UnitedHealthcare"
"73842671","UnitedHealthcare"
"73844145","UnitedHealthcare"
"73845619","Aetna"
"73847093","Blue Cross"
"73848567","Cigna"
"73850041","Cigna"
"73851515","Blue Cross"
"73852989","Blue Cross"
"73854463","Cigna"
"73855937","Cigna"
"73857411","Blue Cross"
"73858885","Cigna"
"73860359","Medicare"
"73861833","UnitedHealthcare"
"73863307","Medicare"
"73864781","UnitedHealthcare"
"73866255","Aetna"
"73867729","Medicare"
"73869203","Blue Cross"
"73870677","Medicare"
"73872151","UnitedHealthcare"
"73873625","Medicare"
"73875099","Cigna"
"73876573","Medicare"
"73878047","UnitedHealthcare"
"73879521","Blue Cross"
"73880995","Aetna"
"73882469","Medicare"
"73883943","Blue Cross"
"73885417","UnitedHealthcare"
"73886891","UnitedHealthcare"
"73888365","Aetna"
"73889839","Aetna"
"73891313","Blue Cross"
"73892787","Medicare"
"73894261","Aetna"
"73895735","Blue Cross"
"73897209","Medicare"
"73898683","Aetna"
"73900157","Cigna"
"73901631","Medicare"
"73903105","Aetna"
"73904579","Aetna"
"73906053","Cigna"
"73907527","Aetna"
"73909001","Medicare"
"73910475","Cigna"
"73911949","Medicare"
"73913423","Medicare"
"73914897","UnitedHealthcare"
"73916371","Blue Cross"
"73917845","Cigna"
"73919319","Aetna"
"73920793","Aetna"
"73922267","Medicare"
"73923741","Medicare"
"73925215","Aetna"
"73926689","Cigna"
"73928163","Blue Cross"
"73929637","Aetna"
"73931111","Blue Cross"
"73932585","UnitedHealthcare"
"73934059","Cigna"
"73935533","UnitedHealthcare"
"73937007","Cigna"
"73938481","Blue Cross"
"73939955","UnitedHealthcare"
"73941429","Cigna"
"73942903","Blue Cross"
"73944377","Cigna"
"73945851","Blue Cross"
"73947325","Cigna"
"73948799","Aetna"
"73950273","UnitedHealthcare"
"73951747","Cigna"
"73953221","Cigna"
"73954695","UnitedHealthcare"
"73956169","Cigna"
"73957643","Cigna"
"73959117","Cigna"
"73960591","Medicare"
"73962065","Blue Cross"
"73963539","Blue Cross"
"73965013","Cigna"
"73966487","Medicare"
"73967961","UnitedHealthcare"
"73969435","UnitedHealthcare"
"73970909","UnitedHealthcare"
"73972383","Cigna"
"73973857","UnitedHealthcare"
"73975331","Blue Cross"
"73976805","Medicare"
"73978279","Cigna"
"73979753","Cigna"
"73981227","Medicare"
"73982701","Cigna"
"73984175","Aetna"
"73985649","Medicare"
"73987123","Blue Cross"
"73988597","Aetna"
"73990071","Blue Cross"
"73991545","Cigna"
"73993019","Cigna"
"73994493","Cigna"
"73995967","Blue Cross"
"73997441","Medicare"
"73998915","Aetna"
"74000389","UnitedHealthcare"
"74001863","UnitedHealthcare"
"74003337","Blue Cross"
"74004811","Blue Cross"
"74006285","Cigna"
"74007759","Aetna"
"74009233","Aetna"
"74010707","Cigna"
"74012181","Cigna"
"74013655","Medicare"
"74015129","UnitedHealthcare"
"74016603","Medicare"
"74018077","UnitedHealthcare"
"74019551","Aetna"
"74021025","Cigna"
"74022499","UnitedHealthcare"
"74023973","Medicare"
"74025447","UnitedHealthcare"
"74026921","Aetna"
"74028395","Aetna"
"74029869","Medicare"
"74031343","Medicare"
"74032817","Medicare"
"74034291","Aetna"
"74035765","Blue Cross"
"74037239","Aetna"
"74038713","Cigna"
"74040187","Blue Cross"
"74041661","UnitedHealthcare"
"74043135","Blue Cross"
"74044609","Cigna"
"74046083","Aetna"
"74047557","Aetna"
"74049031","Cigna"
"74050505","UnitedHealthcare"
"74051979","Blue Cross"
"74053453","Cigna"
"74054927","Blue Cross"
"74056401","Blue Cross"
"74057875","Cigna"
"74059349","Aetna"
"74060823","Medicare"
"74062297","Aetna"
"74063771","Blue Cross"
"74065245","Blue Cross"
"74066719","UnitedHealthcare"
"74068193","UnitedHealthcare"
"74069667","UnitedHealthcare"
"74071141","Aetna"
"74072615","Aetna"
"74074089","Blue Cross"
"74075563","Aetna"
"74077037","Medicare"
"74078511","Cigna"
"74079985","Blue Cross"
"74081459","Aetna"
"74082933","Blue Cross"
"74084407","Medicare"
"74085881","UnitedHealthcare"
"74087355","Blue Cross"
"74088829","Blue Cross"
"74090303","UnitedHealthcare"
"74091777","UnitedHealthcare"
"74093251","Cigna"
"74094725","Aetna"
"74096199","Medicare"
"74097673","Blue Cross"
"74099147","Aetna"
"74100621","Cigna"
"74102095","Aetna"
"74103569","Blue Cross"
"74105043","Medicare"
"74106517","Medicare"
"74107991","Blue Cross"
"74109465","Medicare"
"74110939","Cigna"
"74112413","UnitedHealthcare"
"74113887","Medicare"
"74115361","Blue Cross"
"74116835","Medicare"
"74118309","Aetna"
"74119783","UnitedHealthcare"
"74121257","Blue Cross"
"74122731","Medicare"
"74124205","Cigna"
"74125679","Aetna"
"74127153","Cigna"
"74128627","UnitedHealthcare"
"74130101","Aetna"
"74131575","Cigna"
"74133049","Cigna"
"74134523","Blue Cross"
"74135997","Cigna"
"74137471","Blue Cross"
"74138945","Cigna"
"74140419","Medicare"
"74141893","UnitedHealthcare"
"74143367","Aetna"
"74144841","Cigna"
"74146315","UnitedHealthcare"
"74147789","Blue Cross"
"74149263","Aetna"
"74150737","Cigna"
"74152211","Cigna"
"74153685","Aetna"
"74155159","Medicare"
"74156633","Aetna"
"74158107","Medicare"
"74159581","UnitedHealthcare"
"74161055","Medicare"
"74162529","Cigna"
"74164003","Aetna"
"74165477","Medicare"
"74166951","Blue Cross"
"74168425","Blue Cross"
"74169899","Blue Cross"
"74171373","Aetna"
"74172847","Aetna"
"74174321","UnitedHealthcare"
"74175795","UnitedHealthcare"
"74177269","UnitedHealthcare"
"74178743","Aetna"
"74180217","Cigna"
"74181691","UnitedHealthcare"
"74183165","UnitedHealthcare"
"74184639","Cigna"
"74186113","Cigna"
"74187587","Medicare"
"74189061","Aetna"
"74190535","Medicare"
"74192009","Medicare"
"74193483","UnitedHealthcare"
"74194957","Medicare"
"74196431","Aetna"
"74197905","Aetna"
"74199379","UnitedHealthcare"
"74200853","UnitedHealthcare"
"74202327","Blue Cross"
"74203801","Blue Cross"
"74205275","Cigna"
"74206749","Blue Cross"
"74208223","UnitedHealthcare"
"74209697","Medicare"
"74211171","UnitedHealthcare"
"74212645","Aetna"
"74214119","Blue Cross"
"74215593","Aetna"
"74217067","Cigna"
"74218541","Medicare"
"74220015","Cigna"
"74221489","Blue Cross"
"74222963","Medicare"
"74224437","Aetna"
"74225911","Medicare"
"74227385","Blue Cross"
"74228859","UnitedHealthcare"
"74230333","Aetna"
"74231807","Blue Cross"
"74233281","UnitedHealthcare"
"74234755","Blue Cross"
"74236229","Aetna"
"74237703","Blue Cross"
"74239177","UnitedHealthcare"
"74240651","UnitedHealthcare"
"74242125","Medicare"
"74243599","UnitedHealthcare"
"74245073","Aetna"
"74246547","Medicare"
"74248021","UnitedHealthcare"
"74249495","Cigna"
"74250969","Aetna"
"74252443","Blue Cross"
"74253917","Aetna"
"74255391","Aetna"
"74256865","Medicare"
"74258339","Cigna"
"74259813","Aetna"
"74261287","Aetna"
"74262761","Medicare"
"74264235","Blue Cross"
"74265709","Medicare"
"74267183","Aetna"
"74268657","UnitedHealthcare"
"74270131","Cigna"
"74271605","UnitedHealthcare"
"74273079","Cigna"
"74274553","Medicare"
"74276027","Blue Cross"
"74277501","Aetna"
"74278975","Medicare"
"74280449","Aetna"
"74281923","UnitedHealthcare"
"74283397","Medicare"
"74284871","Blue Cross"
"74286345","Medicare"
"74287819","Blue Cross"
"74289293","Cigna"
"74290767","Blue Cross"
"74292241","Cigna"
"74293715","UnitedHealthcare"
"74295189","Cigna"
"74296663","Medicare"
"74298137","Blue Cross"
"74299611","Cigna"
"74301085","Cigna"
"74302559","Medicare"
"74304033","UnitedHealthcare"
"74305507","Medicare"
"74306981","Blue Cross"
"74308455","Aetna"
"74309929","Aetna"
"74311403","Cigna"
"74312877","UnitedHealthcare"
"74314351","UnitedHealthcare"
"74315825","UnitedHealthcare"
"74317299","UnitedHealthcare"
"74318773","Blue Cross"
"74320247","Medicare"
"74321721","UnitedHealthcare"
"74323195","Blue Cross"
"74324669","Cigna"
"74326143","Cigna"
"74327617","Cigna"
"74329091","UnitedHealthcare"
"74330565","Aetna"
"74332039","Aetna"
"74333513","Medicare"
"74334987","Medicare"
"74336461","UnitedHealthcare"
"74337935","Medicare"
"74339409","UnitedHealthcare"
"74340883","Blue Cross"
"74342357","Cigna"
"74343831","UnitedHealthcare"
"74345305","Aetna"
"74346779","Medicare"
"74348253","Cigna"
"74349727","UnitedHealthcare"
"74351201","Blue Cross"
"74352675","Blue Cross"
"74354149","UnitedHealthcare"
"74355623","Cigna"
"74357097","Medicare"
"74358571","Blue Cross"
"74360045","UnitedHealthcare"
"74361519","Cigna"
"74362993","UnitedHealthcare"
"74364467","Medicare"
"74365941","Medicare"
"74367415","Medicare"
"74368889","Aetna"
"74370363","Cigna"
"74371837","Cigna"
"74373311","UnitedHealthcare"
"74374785","Medicare"
"74376259","UnitedHealthcare"
"74377733","Cigna"
"74379207","Blue Cross"
"74380681","Medicare"
"74382155","Aetna"
"74383629","Blue Cross"
"74385103","Aetna"
"74386577","Cigna"
"74388051","Aetna"
"74389525","Medicare"
"74390999","Medicare"
"74392473","Aetna"
"74393947","Medicare"
"74395421","Blue Cross"
"74396895","Blue Cross"
"74398369","Aetna"
"74399843","Cigna"
"74401317","Blue Cross"
"74402791","Blue Cross"
"74404265","Cigna"
"74405739","Blue Cross"
"74407213","Cigna"
"74408687","Cigna"
"74410161","Cigna"
"74411635","UnitedHealthcare"
"74413109","Blue Cross"
"74414583","UnitedHealthcare"
"74416057","Cigna"
"74417531","Cigna"
"74419005","Medicare"
"74420479","Aetna"
"74421953","Cigna"
"74423427","Cigna"
"74424901","Cigna"
"74426375","Medicare"
"74427849","Aetna"
"74429323","Medicare"
"74430797","Cigna"
"74432271","Cigna"
"74433745","UnitedHealthcare"
"74435219","Medicare"
"74436693","Medicare"
"74438167","Blue Cross"
"74439641","UnitedHealthcare"
"74441115","Blue Cross"
"74442589","UnitedHealthcare"
"74444063","Cigna"
"74445537","Aetna"
"74447011","UnitedHealthcare"
"74448485","Medicare"
"74449959","Blue Cross"
"74451433","Medicare"
"74452907","Aetna"
"74454381","Medicare"
"74455855","UnitedHealthcare"
"74457329","UnitedHealthcare"
"74458803","Cigna"
"74460277","Medicare"
"74461751","Blue Cross"
